1970,1,24.97,0.25,26.19,0.39,28.56,0.21,26.99,0.28
1970,2,25.85,-0.33,26.56,0.02,28.54,0.33,27.12,0.24
1970,3,25.58,-0.99,26.94,-0.35,28.46,0.14,27.38,0.02
1970,4,25.04,-0.63,27.25,-0.37,28.72,0.14,27.89,0.04
1970,5,23.14,-1.34,26.54,-0.75,28.93,0.04,27.77,-0.19
1970,6,21.55,-1.60,25.40,-1.23,28.82,-0.07,27.15,-0.57
1970,7,20.02,-2.03,24.04,-1.78,28.72,-0.12,26.40,-0.91
1970,8,19.29,-1.81,23.46,-1.77,28.22,-0.54,25.70,-1.27
1970,9,19.38,-1.48,23.75,-1.33,27.91,-0.88,25.71,-1.16
1970,10,20.02,-1.15,23.72,-1.40,27.84,-0.93,25.61,-1.22
1970,11,20.60,-1.24,23.76,-1.43,27.81,-0.89,25.62,-1.16
1970,12,21.90,-1.19,24.02,-1.34,27.22,-1.36,25.38,-1.35
1971,1,23.38,-1.33,24.22,-1.57,26.86,-1.49,24.96,-1.75
1971,2,24.71,-1.47,24.92,-1.63,27.05,-1.16,25.34,-1.54
1971,3,25.29,-1.28,26.00,-1.29,27.24,-1.08,26.04,-1.32
1971,4,25.08,-0.60,26.61,-1.01,27.56,-1.03,26.69,-1.16
1971,5,23.53,-0.94,26.28,-1.01,27.89,-1.00,27.05,-0.91
1971,6,21.77,-1.38,25.49,-1.14,28.01,-0.88,26.66,-1.07
1971,7,21.10,-0.95,24.81,-1.00,27.84,-1.00,26.31,-1.00
1971,8,19.83,-1.28,24.01,-1.22,27.68,-1.09,25.97,-0.99
1971,9,19.49,-1.37,24.04,-1.03,27.51,-1.27,25.84,-1.03
1971,10,19.81,-1.36,23.77,-1.35,27.67,-1.11,25.67,-1.16
1971,11,20.97,-0.88,23.97,-1.22,27.88,-0.82,25.80,-0.97
1971,12,21.89,-1.19,23.87,-1.48,27.97,-0.61,25.52,-1.21
1972,1,24.26,-0.46,24.99,-0.81,27.81,-0.54,25.77,-0.94
1972,2,26.57,0.39,25.93,-0.61,27.99,-0.21,26.33,-0.54
1972,3,26.95,0.39,26.94,-0.35,28.22,-0.10,27.13,-0.23
1972,4,26.19,0.52,27.58,-0.04,28.76,0.17,27.89,0.04
1972,5,25.12,0.64,27.47,0.18,29.15,0.27,28.28,0.32
1972,6,24.67,1.52,27.16,0.53,29.13,0.23,28.22,0.49
1972,7,23.92,1.87,26.97,1.16,29.00,0.16,28.15,0.84
1972,8,23.33,2.23,26.71,1.48,28.78,0.02,27.98,1.02
1972,9,22.01,1.15,26.34,1.26,28.95,0.17,27.98,1.11
1972,10,22.40,1.23,26.73,1.61,29.15,0.37,28.35,1.52
1972,11,23.00,1.15,27.01,1.82,29.26,0.56,28.58,1.80
1972,12,24.48,1.40,27.32,1.96,29.22,0.65,28.56,1.83
1973,1,25.74,1.02,27.27,1.48,29.01,0.66,28.20,1.49
1973,2,26.29,0.12,27.22,0.68,28.74,0.54,27.92,1.04
1973,3,26.32,-0.25,27.39,0.10,28.49,0.17,27.70,0.34
1973,4,25.12,-0.55,26.95,-0.66,28.45,-0.13,27.54,-0.31
1973,5,23.68,-0.79,26.19,-1.10,28.44,-0.44,27.16,-0.80
1973,6,21.98,-1.17,25.48,-1.15,28.27,-0.63,26.78,-0.95
1973,7,20.94,-1.11,24.35,-1.46,28.05,-0.80,25.99,-1.32
1973,8,19.58,-1.53,23.72,-1.51,27.74,-1.02,25.52,-1.44
1973,9,19.50,-1.35,23.52,-1.55,27.56,-1.22,25.20,-1.67
1973,10,19.83,-1.34,23.40,-1.72,27.28,-1.49,24.89,-1.94
