5.75,106.9,113.9
6.053,35.7,135.7
6.579,65.2,131
1.977,5.5,145.3
2.257,0.7,134.7
3.019,0,122
2.961,0,118
3.296,0,162
1.579,0,184.4
0.52,0,202.7
0.726,18.9,167.1
0.51,27.3,198.8
4.696,86.1,171.3
9.202,79.3,114.7
7.222,54.7,128.3
1.54,9.8,145.8
1.525,0,144
3.873,0,107
1.29,0,132
1.058,0,157
0.674,0,187
0.78,0,218
0.83,16.7,229.4
3.511,30,187
7.201,98,87.5
9.339,95.6,125.2
10.041,110.7,100.3
4.162,12.1,143.3
1.195,0,166
1,0,123
1.555,0,133
1.619,0,163
2.427,9.7,148.7
2.21,8.9,185.9
1.185,0.9,183.9
4.505,58.7,188.7
8.028,121.9,159.4
17.896,62.1,142.6
12.718,45,150
5.164,15.2,149.6
0.98,0,148
1.221,0,124.5
1.934,0,134
1.237,0,160
2,14.5,183.1
1.279,1.2,212.6
0.147,10.2,198.8
1.168,1.4,188.7
21.213,160,159.4
15.591,74.3,142.6
11.181,20.2,150
2.448,25.3,149.6
0.632,0,148
0.765,2.7,124.5
1.616,0,134
2.684,41.6,160
2.869,0,183.1
2.521,0,212.6
2.885,0,198.8
1.809,25.1,188.7
7.71,42.5,159.4
21.364,133,142.6
15.955,91.5,150
3.244,0,149.6
3.027,8,148
1.167,0.4,124.5
2.014,0,134
1.663,0,160
2.594,0,183.1
1.907,0,212.6
1.509,0,198.8
3.277,0,188.7
9.845,93,159.4
8.332,89.8,142.6
9.287,55.4,135.3
2.725,6.1,160.1
1.214,0,139.8
0.498,0,117.8
1.238,0,142
0.451,2.9,159
1.8,31.6,129
1.505,0,223.9
0.742,0,219
1.292,21.4,189.1
2.301,68.7,197.2
16.204,93.8,109.9
18.543,105.7,119.4
1.763,1.5,158.6
1.7,0,136.8
2.181,0,118.9
1.414,0,132.9
0.863,0,158.8
1.022,0,182
1.26,14.3,209.4
1.839,54.1,165.4
1.506,40.1,204.8
7.975,139.1,132.1
4.884,13.7,163.7
2.05,37.8,166.1
1.934,15.3,135.5
1.021,0,164.5
0.813,0,125.1
1.092,2.6,130.4
1.369,0,160.1
1.432,0,192.8
0.89,11.5,206.7
2.541,71.8,172.7
1.418,19.5,185.4
3.173,21.2,150.9
1.676,17.7,160.9
5.564,89.8,121.7
1.456,0,168.4
1.004,0,154
1.06,0,134.9
1.502,0,138.6
1.564,0,168.9
1.191,0.4,199.2
1.247,5,209.5
1.163,34.2,207
1.688,33.6,171.6
1.567,14.4,184.4
1.403,25.4,185.4
4.293,57.9,127.1
1.299,3,153.4
0.779,1.1,143.4
1.059,0,119.7
1.002,1,124.2
0.634,0,146.6
0.843,3.8,177.1
2.535,55.1,166.6
0.806,0,219.6
0.76,18.9,209.4
4.929,105,136.5
15.79,169.9,109.8
7.867,27.5,148.1
3.167,53.6,125.8
0.84,0,136.7
0.722,0,114.3
1.397,0,123.5
1.509,17.1,127.1
0.962,0.2,175.8
0.911,0,217.6
0.887,4.4,218.6
2.269,60.1,173.2
5.834,52.9,144.2
2.015,51.8,133.7
2.422,54.2,130.5
2.152,14,148.6
0.598,0,149
1.161,0,128
1.036,0,137.6
0.824,0,166.5
1.111,14.3,142.6
1.279,18.2,171.6
1.597,50.2,167.3
0.7,19.9,224.7
1.293,17.4,227.1
0.909,12.4,176
1.678,71.1,203.4
0.039,15,152.3
1.054,0.3,158.8
0.927,0,128.9
0.913,0,142.6
0.829,0.8,165.5
0.831,14.7,164.4
0.818,1,218.3
0.808,0,246
0.946,30.5,188.2
6.725,79,118.5
25.42,113,111.3
14.853,87.3,113.7
3.654,0,160.7
0.677,0,145
0.833,11.2,113.7
0.816,0,130.7
0.675,5.8,149.2
1.118,0,198
2.429,24.3,175.7
3.307,54.8,154.4
1.968,37.3,172.6
2.249,22.1,193.4
14.098,125,94.7
8.511,58.3,158.5
6.066,50.8,119.2
1.535,3,133.6
1.851,1.9,121.4
1.004,0,133.5
1.24,0,166
1.597,7.5,185.7
2.469,0,225.5
2.759,24.3,173.7
2.782,52.3,161.7
11.743,113.1,141.9
14.833,115.8,105.8
20.013,81.3,122.5
4.775,12.4,134.9
1.196,0.6,144.4
1.38,0,140.4
1.366,2.7,136.7
3.46,10.2,152.6
2.162,0,181.2
1.378,0,231
0.655,0,219.7
3.424,101.4,162.7
13.952,83.4,132
3.437,13.1,187.8
1.244,6.9,194.4
1.111,0.1,192.6
0.979,0,159
0.614,2.6,130.6
1.413,10.9,128.1
0.873,0,173.5
0.811,0.6,213.1
1.153,7.5,217
0.93,3.2,215.3
0.6,0,238.7
8.164,123.2,137.5
5.621,34.8,156.3
5.555,26.3,149.8
2.71,52.8,135.6
1.892,10.1,140.1
0.519,0,128
1.462,2.7,153
0.945,0,186
0.958,0.9,190.5
0.382,5.5,234.3
0.668,0,235.5
1.031,14.5,187
2.273,37.7,164.2
6.757,119.3,124.9
6.892,72.5,115.5
7.059,32.8,125.8
0.901,0,146.5
0.848,1.4,129.3
0.874,1.4,141.9
1.093,0,166.5
0.384,0,206.5
0.74,0,230.5
0.994,10.2,220.7
0.838,0.3,242.8
2.889,63.1,149.5
1.839,11.4,163.4
2.433,47.7,153.2
1.115,9.6,149.6
1.393,6.5,138.1
1.671,100.5,93.3
0.65,0,118
0.534,1,148.5
0.554,0,179.5
0.703,27.1,202.6
0.737,57,163
1.486,45.6,160.1
4.015,73.4,167.7
7.719,65.3,141.7
13.333,81.8,149.2
1.404,6.9,147.4
0.749,0,169
0.931,18.6,116.1
0.997,0,126.5
0.985,0,156.5
1.185,0,187.4
1.398,0,209
1.234,9.9,197
0.782,29.8,223.4
0.637,49.6,174.1
0.813,9.1,188.3
0.839,0,228
0.607,0,180
0.387,0,168.4
0.67,0,126.3
0.908,0,118
0.916,2.7,154.2
0.431,0,196.5
0.716,2.2,214.7
0.123,11.9,198.4
2.146,43.2,199.2
10.764,116.6,136.6
2.028,41.2,162.2
6.817,54,139.3
1.168,11,158.7
0.653,0,138.2
1.458,0,124
0.991,0,130
1.172,0.6,148
0.613,2.4,195.4
0.938,8.7,210.5
1.319,5.5,185.5
2.606,55.1,161.9
9.539,173.8,111.5
32.22,115.4,100.2
2.591,38.1,141.1
1.554,29.5,137.5
0.793,0,154
1.104,0,147.4
0.989,0,136.7
0.875,0,161
0.436,0,200.2
0.489,0,198
0.705,20.9,191.9
0.62,34,178.8
1.394,45.9,177.1
1.454,16.5,163.7
6.867,124.1,133.4
1.229,5.7,162.7
0.544,5.5,149.2
0.973,0,132
1.2,0,140
0.729,0,182
0.274,3,187
0.254,0,234
0.705,18.5,212.7
1.39,26.6,203.4
2.075,44,165.3
7.834,94.6,123.1
3.897,54.4,153.3
3.788,23.6,137.3
1.058,11,135
0.721,0,126.9
0.689,0,146.1
0.542,1.1,165.5
0.376,0,199.2
0.488,0,229.7
0.701,9.3,204.2
1.112,29.5,180.2
3.814,69,128.5
11.582,160,112.8
7.88,51.1,146.4
2.044,5.1,141
1.394,0.4,151.3
0.283,0,119.8
0.736,0,142.1
1.041,16.1,136.9
0.867,37.2,145.5
1.223,5.2,220.1
0.429,9.8,204.3
0.94,58.8,188.5
7.482,116.8,129
8.569,67.8,150.7
1.541,19.6,169.8
1.06,1,170.2
0.909,0,159.1
0.679,0,115.2
1.292,0,131.9
0.56,0,165.1
0.568,0,202.6
0.597,0,240.6
0.983,23.9,203.8
0.697,29.5,189.7
2.377,28.3,182.9
21.773,210.4,99.6
7.425,126,94.7
6.016,25.1,105.8
1.771,0,137.7
1.062,0,118.7
0.486,0,125.2
0.533,0,161.1
0.42,6.8,177.4
0.976,12.6,175.4
0.805,0,233.9
0.53,27.7,195.8
6.529,27.7,118.2
17.753,93,95.9
8.758,76.2,124.6
1.668,5.2,144.4
0.771,2.2,127.6
0.586,0,114.4
0.704,0,118.3
0.428,0,157.2
0.341,0,196.6
0.399,5.3,186.8
0.413,0,219.4
0.891,44.9,155.1
8.429,78.4,107.4
25.631,166,92.2
34.029,80.1,105
5.167,38.5,124.2
2.714,0,134.3
1.456,0,172.1
1.413,0,130.9
0.92,2,148.7
0.629,1.1,175
0.782,10.6,211.4
0.75,1.1,217.9
0.755,3.1,221.5
0.559,57,177.6
21.892,116.4,92
23.758,87.4,113.7
6.901,62.3,114.4
1.722,3.1,127.8
0.887,1.9,122
1.674,29.4,114.8
0.803,0,146.7
1.173,0,193
0.862,2.9,193.6
0.894,20.3,177.5
1.351,37.4,189.7
3.086,23.4,162.4
3.715,64.2,126.4
3.28,44.8,131.6
2.778,12.8,142.9
0.969,6,148
0.636,0,130.8
0.824,0,137.7
0.718,2.3,169.4
0.531,0,180.4
0.651,0,239.3
0.956,3.6,237.7
0.707,18.5,193.3
